customer_id,week,salary_delay_days,savings_balance,discretionary_spend,utility_payment_delay_days,atm_withdrawals,failed_autodebits,lending_app_txns,liquidity_ratio,stress_type,default_next_30_days
87,2,1,38763.36250626196,14851.268616852314,0,3,0,1,4.373741151835674,Moderate,0
87,3,1,36818.83907332749,13061.044942097455,5,3,1,0,4.154337013250937,Moderate,0
87,4,3,35008.1924541627,6933.4659798952825,6,3,0,1,3.950038440638877,Moderate,0
87,5,1,33620.543890585934,16446.780976036884,8,0,0,1,3.79346751297952,Moderate,0
87,6,2,32855.32519071064,6973.438601405664,1,4,1,0,3.707126486262395,Moderate,0
87,7,1,32118.724884172363,15643.18134651933,6,5,1,1,3.6240145252543483,Moderate,0
87,8,2,31553.533283897887,15847.808638869641,6,0,0,0,3.5602429223550125,Moderate,0
87,9,1,31098.29438155125,19507.456255567326,4,0,0,1,3.5088774836424053,Moderate,0
87,10,2,29593.736143552327,14909.576204515206,2,4,1,1,3.3391154234030176,Moderate,0
87,11,1,28404.25163261694,14543.289394291152,0,1,0,0,3.2049037085625205,Moderate,0
87,12,1,27780.058311198776,20079.553464586043,6,0,0,1,3.134474833457927,Moderate,0
88,1,1,210618.31364114297,16214.700819214248,3,5,0,1,7.365029831494595,Moderate,0
88,2,2,196624.89477267643,33773.83954382866,5,1,0,0,6.875699413692205,Moderate,0
88,3,3,192092.8326148987,15978.598314380031,5,2,0,1,6.717219496095427,Moderate,0
88,4,3,180121.030326907,18523.564672408564,8,1,1,0,6.298582201628977,Moderate,0
88,5,3,177328.34620432314,36051.943912107316,8,0,0,0,6.200925917532922,Moderate,0
88,6,1,169058.12109076863,22638.644315292604,7,3,1,0,5.911727634527554,Moderate,0
88,7,3,165239.09529745224,31756.758621520527,0,5,0,1,5.778181608026998,Moderate,0
88,8,3,154263.50668901388,19551.706066759354,3,4,1,1,5.394380521968117,Moderate,0
88,9,2,149142.99620643316,20355.708576827616,2,3,0,0,5.215323383940966,Moderate,0
88,10,1,140940.63932313523,20767.291682320556,5,1,0,1,4.928498358663328,Moderate,0
88,11,1,132276.12981400648,34310.04077136231,1,5,0,1,4.625512498095047,Moderate,0
88,12,2,126922.24053948936,17123.55215182919,3,2,0,1,4.4382944279298755,Moderate,0
89,1,1,223795.32129638016,29030.884542373766,5,1,0,1,6.662565087166051,Stable,0
89,2,1,222609.49229927812,32105.387841725504,7,2,0,0,6.627262012777923,Stable,0
89,3,0,226178.18153220456,12985.26374609012,5,1,0,0,6.733504735603897,Stable,0
89,4,1,226401.55288320567,28485.824065277924,4,3,0,0,6.740154678757454,Stable,0
89,5,0,227906.6589352851,17660.278014375464,2,2,0,0,6.784962885546489,Stable,0
89,6,0,226847.33683264037,26197.772661363935,9,2,0,1,6.753426022236478,Stable,0
89,7,1,229945.49366300314,31239.253449429198,5,0,0,0,6.845660620408454,Stable,0
89,8,0,227778.82510121516,34269.793454153514,4,4,0,0,6.781157170418491,Stable,0
89,9,1,229389.9524305212,19291.21943932262,6,0,0,0,6.829121715132979,Stable,0
89,10,1,230334.1531405649,37470.26432346393,1,1,0,0,6.857231322829752,Stable,0
89,11,0,230794.5597267895,23877.04449545715,7,0,0,1,6.870937993860729,Stable,0
89,12,1,232701.0443307265,23258.347014713963,0,1,0,0,6.927695560050366,Stable,0
90,1,3,44040.40690478927,8473.808088382637,8,3,0,0,4.072298053932823,Moderate,0
90,2,1,41148.94890909625,8683.995285007337,1,3,0,1,3.804932704780958,Moderate,0
90,3,3,39301.19012319373,8607.214219102469,5,2,0,1,3.634075416285973,Moderate,0
90,4,2,37322.084403397086,16784.037301615812,3,2,0,0,3.451072829850316,Moderate,0
90,5,3,34941.48009569794,8173.218704996561,8,5,1,0,3.2309447481460327,Moderate,0
90,6,1,34398.958969602856,9856.090920955236,6,1,0,0,3.1807792778135098,Moderate,0
90,7,3,33689.13648173939,14066.793559610715,5,1,1,1,3.115143900233704,Moderate,0
90,8,2,32778.37119193494,14738.478787194214,8,0,0,1,3.0309278818558876,Moderate,0
90,9,2,31664.264401705423,17286.121904094547,9,5,0,1,2.9279094214785015,Moderate,0
90,10,2,29959.797227745486,13542.059374518556,8,4,0,0,2.770301923198221,Moderate,0
90,11,2,27899.44767595804,12774.28711846201,2,0,0,1,2.579786937986925,Moderate,0
90,12,3,26033.67976867283,14063.152815886982,7,0,0,0,2.407264394442905,Moderate,0
91,1,1,33851.458736453664,6600.989507959579,2,2,0,1,4.508583714852978,Stable,0
91,2,1,34259.07228110974,10364.729835448406,6,4,0,0,4.562872654177499,Stable,0
91,3,0,34001.110541818045,9191.689072415373,7,1,0,1,4.52851543176412,Stable,0
91,4,1,34491.97143704157,8585.9508540028,1,1,0,0,4.593891859282138,Stable,0
91,5,1,34971.4533008068,9138.646965957294,2,5,0,0,4.657752744550616,Stable,0
91,6,0,35156.25932102101,10360.026399838767,5,2,0,1,4.682366555719921,Stable,0
91,7,0,35031.68731229747,4701.058098114734,8,3,0,0,4.665775148707594,Stable,0
91,8,1,35437.22615552245,11477.610819327929,4,0,0,1,4.71978776419159,Stable,0
91,9,0,35430.469293446666,7829.0868443776535,6,0,0,0,4.71888783611004,Stable,0
91,10,0,35735.467687992204,8673.960577557484,9,3,0,1,4.759509742699357,Stable,0
91,11,0,36105.94052006865,11409.884904158138,4,5,0,1,4.808852011536257,Stable,0
91,12,0,36375.89074056724,4743.239121952999,4,5,0,0,4.844805947153521,Stable,0
92,1,2,69073.33370269215,20005.509497758696,5,3,0,0,2.5990563294016837,Moderate,0
92,2,1,64251.3559049699,27229.471802645403,5,3,1,0,2.4176173971308366,Moderate,0
92,3,1,62711.681263571525,22675.470219216128,4,0,1,1,2.3596833014757754,Moderate,0
92,4,3,58921.197999258686,22486.679725982933,6,2,0,0,2.2170569217789824,Moderate,0
92,5,3,55054.9720316501,30169.177713847414,0,3,0,0,2.0715805341000335,Moderate,0
92,6,2,51590.45108865531,14735.460976279044,5,5,1,0,1.9412192991263069,Moderate,0
92,7,1,50161.74583066825,23288.820654485113,5,1,1,1,1.887460703086863,Moderate,0
92,8,2,48034.43960492661,18073.020713954695,7,5,0,0,1.8074155045390776,Moderate,0
92,9,2,47139.49886551677,17047.125218396923,6,0,0,1,1.773741128792075,Moderate,0
92,10,1,45756.99715638801,16481.60085912865,4,5,0,0,1.7217210564297691,Moderate,0
92,11,3,42937.06694551938,28070.28458597344,2,1,0,0,1.6156141542412117,Moderate,0
92,12,1,42146.32619926654,26122.880066830203,3,3,0,1,1.585860562930414,Moderate,0
93,1,1,38823.726015075896,11763.915141421108,1,1,1,0,5.201752605809554,Moderate,0
93,2,1,38348.979401180404,11352.847812101098,6,4,0,0,5.138144222756078,Moderate,0
93,3,3,36254.5244113751,15404.57377542867,3,0,1,1,4.857521062147025,Moderate,0
93,4,2,34092.572101711194,11133.199185421154,7,3,0,0,4.56785435019714,Moderate,0
93,5,3,33043.07240170332,14434.231857929486,1,5,1,0,4.427238331085723,Moderate,0
93,6,3,31165.993906512263,12164.988350059566,8,0,0,1,4.175740111932889,Moderate,0
93,7,3,30325.628172696524,9403.67626623945,1,4,0,0,4.063144668517396,Moderate,0
93,8,1,29922.511127038317,8083.815713834889,8,3,0,0,4.0091334913860575,Moderate,0
93,9,1,29609.982244578598,20227.703994717464,9,0,0,0,3.96725966587806,Moderate,0
93,10,1,28603.2685689396,14655.843863453367,7,1,0,0,3.8323762833937054,Moderate,0
93,11,2,28029.821686219686,17321.09971458546,1,4,0,0,3.7555436575060366,Moderate,0
93,12,1,27163.401656420785,8021.836879145716,5,0,0,0,3.6394573589889414,Moderate,0
94,1,0,192315.25491570213,12478.139638491011,6,3,0,0,8.05759774741558,Stable,0
94,2,0,193935.48806794564,16707.706235234687,6,5,0,0,8.125482050215833,Stable,0
94,3,0,197548.57962467815,18143.74819416807,5,0,0,0,8.276862856702012,Stable,0
94,4,1,197338.27344683633,23207.153569460665,0,4,0,1,8.26805147777324,Stable,0
94,5,1,196805.27418420132,29749.82027960502,9,1,0,1,8.245719948951646,Stable,0
94,6,0,195976.81245609216,33569.38248090978,4,3,0,1,8.211009174930322,Stable,0
94,7,1,198394.52071796168,15376.140008760174,3,1,0,1,8.312305978729308,Stable,0
94,8,1,196707.02381081632,18540.05457850613,4,2,0,0,8.241603468500749,Stable,0
94,9,1,197915.27433627532,28214.851621780464,7,1,0,0,8.292226580622144,Stable,0
94,10,0,197641.43423713755,34963.73035918507,1,0,0,1,8.280753266313656,Stable,0
94,11,1,195887.69895939901,19060.992147132136,3,3,0,0,8.20727551006565,Stable,0
94,12,0,195352.88086070327,28617.61606231886,0,1,0,0,8.184867775904276,Stable,0
95,1,1,62554.54822557569,5549.563046441097,7,0,0,0,12.340411032713233,Stable,0
95,2,0,63118.791690731196,5360.512767469689,4,1,0,1,12.451721824335168,Stable,0
95,3,0,63643.64937068735,5360.819227539478,2,4,0,1,12.555262808772925,Stable,0
95,4,1,63935.91838138749,4495.769436821784,4,4,0,1,12.61292000279754,Stable,0
95,5,0,64787.21464186709,4522.053307854893,7,4,0,1,12.780858962680153,Stable,0
95,6,0,64175.216262430906,8261.968037095745,8,4,0,0,12.660127348947404,Stable,0
95,7,1,64354.47780347129,6861.939751349428,9,3,0,0,12.695491062083317,Stable,0
95,8,1,64008.39692460135,7112.18652475664,4,4,0,1,12.627218163997362,Stable,0
95,9,0,64019.44659161334,7505.223352351833,7,4,0,0,12.6293979804387,Stable,0
95,10,0,64733.329723995645,4508.923186907524,2,3,0,0,12.770228847782677,Stable,0
95,11,0,65227.041324649326,5294.734252400343,9,1,0,0,12.8676255080817,Stable,0
95,12,1,65499.29008626256,7433.377211068082,4,3,0,0,12.921333219459285,Stable,0
96,1,1,99321.96635888485,31297.398546196662,3,4,0,1,4.182316677863307,Stable,0
96,2,1,99800.20939582316,19456.595726703596,2,0,0,0,4.2024548598061795,Stable,0
96,3,0,100965.17750863027,14016.35807052659,8,3,0,0,4.251510126692126,Stable,0
96,4,0,102568.87369352771,24175.416045016522,8,4,0,1,4.319039652598682,Stable,0
96,5,0,103719.49517110792,28070.54106541305,9,0,0,1,4.367490801644634,Stable,0
96,6,1,103467.76129992794,12423.51691476332,4,0,0,1,4.356890621176852,Stable,0
96,7,1,103708.2491279031,24573.181390508344,9,1,0,0,4.367017245635025,Stable,0
96,8,1,103187.6164830705,19189.054447813545,2,1,0,1,4.3450940933521185,Stable,0
96,9,0,103150.18273311779,20517.038992924372,2,5,0,0,4.34351780763727,Stable,0
96,10,1,105054.94527857352,27203.056017873445,4,3,0,1,4.423724839910914,Stable,0
96,11,1,104428.98729539492,21753.47836266767,3,1,0,0,4.397366576893548,Stable,0
96,12,1,105437.26632492768,24130.390476296037,8,2,0,0,4.4398238736602815,Stable,0
97,1,1,150357.4273248228,9584.045835142024,4,4,0,1,12.923668674592372,Moderate,0
97,2,2,147019.4028401409,18264.192577508224,5,4,0,0,12.636755528795389,Moderate,0
97,3,2,140271.42309231774,17506.736315532544,4,5,0,1,12.056746572567869,Moderate,0
97,4,3,136150.24536051127,25319.587723489265,1,4,0,0,11.702519072785542,Moderate,0
97,5,2,131732.37464459744,13362.299435092444,4,0,0,1,11.322789927405115,Moderate,0
97,6,3,126911.77635547137,16439.24479802194,8,0,0,1,10.90844514769973,Moderate,0
97,7,3,125410.61200851602,21457.73047993512,7,1,0,1,10.779415601295947,Moderate,0
97,8,2,121313.449251844,13367.316045025787,9,4,0,0,10.42725226014807,Moderate,0
97,9,3,116094.97225072273,10274.889336997301,3,4,0,0,9.978708620180258,Moderate,0
97,10,2,108531.00782876277,18833.487241640214,7,2,0,1,9.328563351036799,Moderate,0
97,11,3,101295.14096980597,22582.852860464238,9,4,0,0,8.70661904457697,Moderate,0
97,12,2,98402.15994115165,16802.1885735595,0,0,1,0,8.45795870925852,Moderate,0
98,1,1,147880.5136882031,19467.19508255841,7,0,0,1,3.361688119240071,Stable,0
98,2,0,149916.099915121,23836.770877850875,3,4,0,0,3.407962005258257,Stable,0
98,3,1,151329.44409100193,34252.47147262334,6,2,0,0,3.440090797659355,Stable,0
98,4,1,153479.37854283425,19024.294000706785,1,2,0,1,3.4889641003252367,Stable,0
98,5,1,152434.43754781937,23846.699762051514,1,3,0,1,3.4652100191374013,Stable,0
98,6,0,154188.03287576005,26236.815659666365,1,3,0,1,3.505073557834071,Stable,0
98,7,0,154563.2399019787,14538.320198714684,6,1,0,0,3.513602937201484,Stable,0
98,8,1,154084.49220679447,18115.113335699436,3,2,0,1,3.502719823538465,Stable,0
98,9,1,156126.7869779135,22358.84107079571,6,1,0,0,3.5491462112810215,Stable,0
98,10,1,155493.40024814566,12599.601687065557,9,4,0,1,3.5347477716811007,Stable,0
98,11,0,155389.41421581293,19649.43132873383,0,1,0,0,3.532383913179791,Stable,0
98,12,0,154106.5213456689,34245.057689730624,8,3,0,1,3.5032206000950534,Stable,0
99,1,3,28689.2053762667,12804.797480370022,1,3,0,1,1.937568905978465,Moderate,0
99,2,2,27360.52939576303,14877.716456005606,9,1,0,1,1.8478347626942442,Moderate,0
99,3,2,26524.655750482474,9485.606329546394,5,2,0,0,1.7913827709718708,Moderate,0
99,4,1,25731.61210039758,10097.00177208427,3,3,0,1,1.7378233677979056,Moderate,0
99,5,2,24809.39400740199,11631.170107462916,9,5,0,0,1.6755399731174379,Moderate,0
99,6,3,23136.765450291357,12549.179973335069,4,2,1,0,1.5625764720024793,Moderate,0
99,7,1,21760.052961884932,14224.324638049853,7,2,0,0,1.4695981104541593,Moderate,0
99,8,1,20572.620540581633,11001.155661513028,0,1,0,0,1.3894030647115787,Moderate,0
99,9,3,19407.000160156906,6821.844101902003,6,2,0,1,1.3106811281620894,Moderate,0
99,10,3,19205.519147428327,7887.720382202398,5,1,0,0,1.2970738030274973,Moderate,0
99,11,3,18398.46826726437,10881.804251782021,9,4,1,0,1.2425684003703072,Moderate,0
99,12,3,17886.38319641476,14982.351535173819,2,4,0,0,1.207983960073652,Moderate,0
100,1,0,73580.27087025541,6444.909491584014,6,2,0,1,4.461417512668675,Stable,0
100,2,0,73265.97022430549,5600.201980431562,9,3,0,1,4.442360415032319,Stable,0
100,3,1,72740.29355129685,8333.198895218671,3,3,0,0,4.410486883075667,Stable,0
100,4,1,73266.41351012014,12984.652742707643,7,0,0,1,4.442387292931423,Stable,0
100,5,0,74100.97994841766,5867.420847306313,0,5,0,0,4.4929898427626345,Stable,0
100,6,1,73730.85644883692,5680.708318792224,0,4,0,1,4.470548019114125,Stable,0
100,7,1,75179.38058028331,9191.507643758248,3,0,0,0,4.558376873929752,Stable,0
100,8,1,74804.32970404136,13223.631067682185,6,0,0,1,4.53563628698141,Stable,0
100,9,1,75673.55870993884,5957.2576394882535,1,1,0,0,4.588340544027007,Stable,0
100,10,0,75676.76015203119,10960.878438783999,0,4,0,1,4.588534658150912,Stable,0
100,11,1,75756.06059517252,5924.674693783728,3,1,0,1,4.593342908808441,Stable,0
100,12,0,75620.85690333333,6856.170492440488,2,4,0,0,4.585145057517401,Stable,0
101,1,1,106340.87556606937,20193.500214347972,2,1,0,0,3.034493209365085,Moderate,0
101,2,3,103023.07908298922,26943.516903798958,2,2,1,1,2.939818129398239,Moderate,0
101,3,2,100918.95106538759,30997.49369875689,3,5,0,0,2.8797757219320714,Moderate,0
101,4,1,99723.97301502505,18937.418415907006,2,3,0,1,2.8456763903263944,Moderate,0
101,5,2,96667.0979807928,14766.53675346303,3,2,0,0,2.7584468421034978,Moderate,0
101,6,1,90900.56384461444,18799.559146903626,4,3,1,0,2.593895736193773,Moderate,0
101,7,3,86546.0831893035,11129.7534511307,4,5,0,0,2.4696383242765365,Moderate,0
101,8,1,85172.64614562131,18950.582835865764,1,2,0,0,2.430446570772921,Moderate,0
101,9,2,82679.87224322997,13782.98406323139,1,1,0,0,2.359313947131983,Moderate,0
101,10,2,80306.17165675908,26370.331786489754,6,3,1,0,2.2915791436298556,Moderate,0
101,11,2,78402.03944804442,24367.028331882157,1,0,0,1,2.2372437225011472,Moderate,0
101,12,3,76970.75228960019,10870.66538405547,3,2,1,1,2.19640118533159,Moderate,0
102,1,3,127148.40039951945,32554.603948460455,1,4,0,1,4.517332997053414,Moderate,0
102,2,1,118796.34178379476,31632.942307444813,2,1,0,1,4.220600754574647,Moderate,0
102,3,2,114286.52292577176,15989.023608560115,9,0,0,1,4.060375746048641,Moderate,0
102,4,3,112757.1429890137,32494.878797686,3,4,0,0,4.0060398799925965,Moderate,0
102,5,3,111473.77087393998,11974.332678870898,2,0,0,1,3.9604441887789883,Moderate,0
102,6,1,107476.76956320176,18630.394917779642,2,5,0,1,3.8184385807372863,Moderate,0
102,7,2,104375.22462435241,30103.030852943095,3,4,0,1,3.708246779266844,Moderate,0
102,8,1,98250.52166728678,27962.855055930115,4,1,0,1,3.4906481096951603,Moderate,0
102,9,3,94393.79509575207,29766.95728927735,0,5,0,1,3.3536261876932825,Moderate,0
102,10,2,87832.01803703677,17056.061194850896,5,4,0,1,3.120499133530557,Moderate,0
102,11,2,85167.88279205898,30153.0210196826,0,0,0,1,3.02584763958383,Moderate,0
102,12,1,81390.29270470607,17730.05079521344,1,1,1,1,2.891637281472194,Moderate,0
103,1,1,48823.55943715656,7253.4736499775345,7,2,0,1,9.861839643560264,Stable,0
103,2,0,49267.56680685214,7020.2123689774835,0,0,0,0,9.95152440909099,Stable,0
103,3,0,49702.69707336849,5393.430620713566,4,2,0,1,10.03941609421008,Stable,0
103,4,1,50206.12411285224,4078.519013997296,4,0,0,1,10.141103000958685,Stable,0
103,5,1,50345.499166427544,5396.78277539027,5,2,0,0,10.16925527917268,Stable,0
103,6,0,50367.7574717447,6648.079369015615,5,0,0,0,10.173751220073049,Stable,0
103,7,0,51349.546621336514,8479.201783528317,6,5,0,0,10.372062184465648,Stable,0
103,8,0,51399.863644044926,10438.966959482774,7,4,0,1,10.38222568780322,Stable,0
103,9,0,52151.95501681579,8213.761391848804,6,5,0,0,10.534140144698117,Stable,0
103,10,1,53030.5756539007,9221.69221105125,4,5,0,1,10.711612167023878,Stable,0
103,11,1,53348.05432361177,9888.518009681753,6,2,0,0,10.775739481112302,Stable,0
103,12,0,53265.342982207316,8672.255418344514,2,5,0,1,10.75903266999411,Stable,0
104,1,0,105523.78091916081,32533.104089140965,7,1,0,1,3.459564571547164,Stable,0
104,2,0,106415.85759200693,12787.997138481094,3,5,0,0,3.4888110297919304,Stable,0
104,3,1,108239.79153729817,22779.529865600656,4,2,0,1,3.5486081409550128,Stable,0
104,4,0,107982.29577905677,18843.28366632823,8,0,0,0,3.54016622203611,Stable,0
104,5,0,108231.18558467366,19802.656800866185,3,1,0,1,3.548325997455748,Stable,0
104,6,1,109243.59240247442,18277.16665051063,8,1,0,0,3.5815174423447393,Stable,0
104,7,1,111388.05873998532,22740.802148403607,6,4,0,1,3.6518231090059032,Stable,0
104,8,1,113454.01865469653,33753.37895219865,1,2,0,0,3.7195549668384698,Stable,0
104,9,1,113867.99075824917,20001.529211859975,0,1,0,0,3.733126914418293,Stable,0
104,10,1,112774.50942597484,27670.996645023868,8,0,0,1,3.6972774666082064,Stable,0
104,11,1,113797.22095936473,15146.313764795284,0,5,0,1,3.730806748415677,Stable,0
104,12,1,115480.50526546207,17799.73386059742,3,4,0,0,3.7859927045905875,Stable,0
105,1,1,31635.117445541888,5548.266952043418,1,2,0,0,2.716564193521403,Stable,0
105,2,1,31697.00558742041,5651.833875343453,5,3,0,0,2.7218786391061296,Stable,0
105,3,1,31849.298967047005,5192.362329661907,8,4,0,0,2.734956344371999,Stable,0
105,4,1,32223.0107205331,5781.606302901381,3,2,0,0,2.7670476419613332,Stable,0
105,5,1,31919.02423918758,5292.692615647893,6,5,0,1,2.7409437783686226,Stable,0
105,6,0,31945.38929126722,4365.878615163946,5,2,0,0,2.743207792610491,Stable,0
105,7,0,32324.59392460742,7759.2751289308735,0,4,0,0,2.775770773630641,Stable,0
105,8,1,32213.701395624197,9093.087000478157,9,1,0,0,2.7662482335584113,Stable,0
105,9,1,32022.2500699992,6519.07629105224,2,4,0,1,2.749807965337806,Stable,0
105,10,1,32536.331345683982,7453.775935078881,0,1,0,1,2.793953045200055,Stable,0
105,11,1,32883.13215474356,6600.487421125399,7,4,0,1,2.823733451794002,Stable,0
105,12,0,33360.79162743825,12570.22017281782,1,2,0,0,2.864750926202069,Stable,0
106,1,3,69970.2946040224,21254.48121869258,6,1,0,0,2.307301384973946,Moderate,0
106,2,3,66427.61951219007,12130.428990305443,7,1,0,0,2.1904801082856586,Moderate,0
106,3,2,61990.31694901573,21167.927045398377,6,5,1,0,2.0441580953871736,Moderate,0
106,4,3,60795.15810370303,24203.52547584663,5,5,0,0,2.004747204313187,Moderate,0
106,5,1,58056.63971909913,26715.841102118753,2,1,0,1,1.914443350408734,Moderate,0
106,6,1,54920.99085439986,14183.290085047876,3,5,0,1,1.811043943428151,Moderate,0
106,7,1,52279.44176616225,21996.295247606882,3,4,0,0,1.723937694922847,Moderate,0
106,8,2,49224.655393102286,27725.51195850186,1,0,0,0,1.6232047643378213,Moderate,0
106,9,1,47278.65961258926,26807.280600964838,3,5,0,0,1.5590346935250419,Moderate,0
106,10,3,44301.353815898656,27357.350978286217,0,5,0,1,1.4608567191850528,Moderate,0
106,11,3,43581.97522726638,9702.195464228524,1,4,0,1,1.437134892326024,Moderate,0
106,12,3,40596.53383120511,27848.084829883348,3,3,0,1,1.3386886430016038,Moderate,0
107,1,2,108115.12791759745,24680.50887889866,8,0,0,1,4.0340666286457605,Moderate,0
107,2,2,106589.04176735271,17807.870541012082,9,5,0,1,3.977124243896117,Moderate,0
107,3,3,99502.51763827735,35000.073451567565,9,3,0,1,3.712706941222392,Moderate,0
107,4,1,98435.80881304276,25109.502039238476,0,3,0,1,3.6729051617929622,Moderate,0
107,5,3,94838.82099716026,15544.109189099398,2,1,0,1,3.5386918579641353,Moderate,0
107,6,3,90481.3720199964,22947.97053711011,4,4,0,0,3.3761036999202303,Moderate,0
107,7,1,86404.48178560719,24430.74119668078,2,0,0,1,3.223983944248884,Moderate,0
107,8,2,82733.69907896106,34976.436755942734,3,3,0,0,3.0870171542805314,Moderate,0
107,9,3,79640.45672540228,32309.67329515037,0,1,1,0,2.971599950479822,Moderate,0
107,10,3,75667.46438525317,25650.221471548924,5,2,0,0,2.823356905089575,Moderate,0
